date,1. open,2. high,3. low,4. close,5. volume
12/9/2018,3435.437,3690.8098,3241,3398.8,99889
12/10/2018,3568.8055,3638.016,3371.09,3529.75,112573
12/11/2018,3528.68,3588.43,3355,3408,10375
12/12/2018,3406.41,3427.27,3292.65,3353.42,8951
12/13/2018,3345.01,3490,3325.7,3430.18,7284
12/14/2018,3430.2,3441.13,3221.14,3262.73,11715
12/15/2018,3263.55,3294.81,3135.55,3195.75,14437
12/16/2018,3252.1273,3343.8843,3122.28,3179.54,97218
12/17/2018,3258.3507,3621.8349,3178.23,3193.78,158885
12/18/2018,3533.6492,3708.0971,3181.26,3496.73,132950
12/19/2018,3699.4212,3950.3905,3422.77,3667.16,213851
12/20/2018,3719.2332,4194.9232,3642.69,3684.5,262788
12/21/2018,4102.0878,4188.9162,3656.75,4073.77,185265
12/22/2018,3872.6405,4162,3770,3841.08,99216
12/23/2018,4012.4944,4088.0332,3780.09,3980.9,86885
12/24/2018,3979.6857,4269.8794,3900,3943.83,125923
12/25/2018,4054.949,4236.84,3702.9642,4036,124425
12/26/2018,3795.1936,4049.23,3674.73,3779.99,84729
12/27/2018,3829.3684,3866.577,3585.883,3810.01,88838
12/28/2018,3628.0322,3977.9044,3566,3591.69,83854
12/29/2018,3973.3389,4035.1003,3575,3884.97,44380
12/30/2018,3834.3663,3961.85,3702.51,3725.48,34487
12/31/2018,3904.5527,3913.8737,3688.76,3835.79,36660
1/1/2019,3766.7715,3918.4904,3630,3693.3,31476
1/2/2019,3909.2479,4018.8959,3629.66,3823.44,36643
1/3/2019,3902.1898,3918.67,3769.1272,3885.87,52494
1/4/2019,3811.5191,3893.4,3746.6386,3787.81,55127
1/5/2019,3842.4449,3896.4341,3732.38,3817.71,56746
1/6/2019,3834.4529,4125.8597,3780,3791.84,66064
1/7/2019,4033.5984,4090,3753,4040.71,101392
1/8/2019,4011.1705,4109.0726,3946.6436,4005.45,93848
1/9/2019,3997.1989,4112,3934.73,3994.9,114256
1/10/2019,4005.4535,4060,3592.0891,4000.18,127992
1/11/2019,3618.3562,3688.3426,3538.1786,3630.0742,102105
1/12/2019,3628.7782,3650.0233,3567.3562,3609.4872,71827
1/13/2019,3606.7411,3632.8586,3469.0924,3501.6806,78796
1/14/2019,3500.4309,3706.7955,3489.7769,3647.9907,123998
1/15/2019,3653.1175,3677.9524,3557.3283,3582.6863,94416
1/16/2019,3580.6451,3666.4596,3570.0102,3607.3622,78348
1/17/2019,3606.2221,3651.5641,3545.712,3635.5313,68252
1/18/2019,3625.0922,3632.1097,3575.9577,3604.428,57900
1/19/2019,3619.0673,3755.3064,3617.1578,3685.3828,43429
1/20/2019,3707.7594,3737.1294,3516.2096,3557.9467,45486
1/21/2019,3553.4445,3579.2495,3499.3209,3543.9377,35711
1/22/2019,3545.6406,3633.1271,3445.5821,3594.4924,51673
1/23/2019,3582.8428,3616.1376,3529.5329,3563.3734,46263
1/24/2019,3562.6838,3601.1846,3537.9284,3582.0188,52768
1/25/2019,3575.7554,3588.9632,3524.2348,3570.2354,91186
1/26/2019,3576.6868,3667.4253,3558.7637,3574.8573,80337
1/27/2019,3573.1305,3586.6507,3496.0834,3554.3285,87016
1/28/2019,3553.7728,3558.8602,3392.9407,3443.6096,108729
1/29/2019,3442.3211,3451.1573,3357.5609,3415.8733,78769
1/30/2019,3415.7421,3484.4939,3393.4324,3464.5475,88979
1/31/2019,3462.1965,3495.5487,3422.0841,3436.1705,77328
2/1/2019,3437.8822,3490.8221,3402.1726,3466.3438,77135
2/2/2019,3473.2786,3529.6378,3448.2467,3510.9346,57507
2/3/2019,3506.911,3514.8095,3428.81,3459.7634,66008
2/4/2019,3456.7628,3481.3477,3432.2278,3460.0016,64191
2/5/2019,3458.8856,3477.6147,3442.5963,3468.1265,64420
2/6/2019,3470.9595,3482.1586,3379.4847,3407.165,94491
2/7/2019,3400.0019,3418.6236,3382.3392,3391.2629,45484
2/8/2019,3399.1449,3732.6411,3380.8013,3657.5602,114190
2/9/2019,3661.6318,3681.8991,3630.3559,3664.1675,72673
2/10/2019,3667.1693,3689.9058,3616.3729,3684.6305,82815
2/11/2019,3680.1595,3683.5135,3613.3579,3625.4287,88505
2/12/2019,3631.0671,3666.1044,3589.1952,3630.914,92173
2/13/2019,3634.6703,3671.4302,3594.5951,3613.6903,110726
2/14/2019,3611.696,3631.163,3574.7662,3594.3314,84094
2/15/2019,3593.2585,3685.1703,3582.8838,3627.9908,78113
2/16/2019,3619.066,3704.3767,3605.2841,3624.8178,63496
2/17/2019,3623.2023,3699.7522,3606.1751,3672.0533,106914
2/18/2019,3678.621,3939.9136,3666.0697,3911.3273,134062
2/19/2019,3899.6402,4003.1729,3865.9334,3921.455,148748
2/20/2019,3919.6903,3993.1515,3887.5452,3974.7038,105996
2/21/2019,3978.1949,4025.8601,3905.3191,3943.4587,105622
2/22/2019,3945.8559,3997.4482,3932.5521,3979.4063,67173
2/23/2019,3978.4104,4180.3204,3942.8971,4136.33,107788
2/24/2019,4140.4861,4210.6925,3764.2324,3798.2425,101943
2/25/2019,3761.842,3882.7461,3758.2622,3840.8797,64314
2/26/2019,3834.2966,3846.4685,3786.095,3815.0882,35167
2/27/2019,3821.5798,3852.1901,3716.6133,3827.3716,57545
2/28/2019,3827.534,3899.8002,3788.0841,3822.9593,66300
3/1/2019,3817.8268,3862.0033,3815.9667,3832.7493,49384
3/2/2019,3833.501,3850.2835,3780.6301,3833.4415,31170
3/3/2019,3828.2669,3844.1766,3784.3974,3811.6854,25827
3/4/2019,3818.0278,3840.3682,3688.8605,3729.3217,53654
3/5/2019,3732.3802,3895.239,3719.4466,3876.0173,46656
3/6/2019,3869.8892,3914.7041,3834.9629,3875.5185,38902
3/7/2019,3879.6789,3922.2585,3858.7986,3889.6971,38888
3/8/2019,3892.4781,3944.4029,3822.0493,3876.168,49666
3/9/2019,3874.6931,3984.4689,3862.7668,3950.531,46956
3/10/2019,3951.4373,3951.4642,3891.3831,3927.2587,31901
3/11/2019,3925.1682,3943.4744,3846.9071,3878.8704,49146
3/12/2019,3883.0533,3915.7139,3833.9301,3892.2228,39176
3/13/2019,3890.2976,3902.0711,3852.8238,3876.2592,34841
3/14/2019,3878.6479,3914.2394,3843.2709,3886.6155,34706
3/15/2019,3886.2162,3947.2833,3881.6327,3934.4276,35689
3/16/2019,3944.196,4086.0585,3942.4725,4027.5341,46284
3/17/2019,3999.5693,4012.2282,3955.621,3986.6469,38288
3/18/2019,3984.3729,4037.5218,3956.308,3989.375,44062
3/19/2019,3993.6031,4036.7948,3974.3455,4022.4108,44033
3/20/2019,4025.9302,4062.8407,3990.3138,4052.4422,49183
3/21/2019,4055.689,4078.6072,3946.1365,3990.9568,56973
3/22/2019,3987.9692,4013.733,3975.517,3993.9137,35563
3/23/2019,3995.8399,4025.5845,3981.8257,4010.4882,27864
3/24/2019,4008.7819,4009.6758,3956.0913,3994.802,25655
3/25/2019,3993.302,4001.6605,3888.2982,3933.7224,46796
3/26/2019,3934.8572,3958.4204,3897.6175,3948.9333,41106
3/27/2019,3952.3509,4053.9819,3940.9629,4044.1944,54948
3/28/2019,4047.9282,4050.3066,4011.4013,4035.9164,35346
3/29/2019,4035.5046,4131.3141,4030.2057,4111.8908,59245
3/30/2019,4115.7922,4150.5915,4061.5721,4115.7305,37348
3/31/2019,4110.4205,4120.3627,4087.8111,4108.3603,24787
4/1/2019,4111.8066,4166.3047,4085.7451,4149.8511,54627
4/2/2019,4159.1171,5019.0992,4152.9098,4885.4909,134242
4/3/2019,4889.7511,5226.143,4802.9021,4978.5303,145003
4/4/2019,4944.4935,5053.9417,4797.3458,4907.7794,76555
4/5/2019,4908.0155,5054.6941,4891.1711,5025.8097,58147
4/6/2019,5032.6838,5220.1079,4946.9035,5057.4074,52380
4/7/2019,5052.3766,5255.9034,5035.9024,5186.8093,51968
4/8/2019,5190.5296,5328.7491,5077.2706,5262.5805,74300
4/9/2019,5262.5153,5264.1251,5113.8929,5170.9794,53108
4/10/2019,5173.763,5431.4269,5156.7585,5311.0308,57298
4/11/2019,5311.3465,5337.3669,4960.0294,5034.7065,70824
4/12/2019,5030.2248,5097.7011,4902.7527,5066.8223,48920
4/13/2019,5064.5806,5115.102,5021.5847,5059.7977,25362
4/14/2019,5059.1878,5167.701,5011.002,5146.076,24436
4/15/2019,5149.6081,5181.9526,4956.385,5029.9843,40943
4/16/2019,5033.122,5205.53,5016.0694,5180.8199,45476
4/17/2019,5186.9766,5245.3246,5161.6832,5213.2528,61664
4/18/2019,5214.3803,5299.735,5210.903,5270.3854,54451
4/19/2019,5268.2764,5321.9697,5185.8726,5268.8561,49673
4/20/2019,5270.0634,5346.7839,5243.5548,5302.0396,42361
4/21/2019,5300.8671,5323.5133,5188.9954,5269.0561,51605
4/22/2019,5273.5868,5416.7491,5227.6638,5370.2974,63844
4/23/2019,5376.8807,5618.8825,5350.4672,5514.9297,83474
4/24/2019,5510.2566,5610.0419,5354.9231,5431.4462,84743
4/25/2019,5436.966,5511.2628,5065.9412,5188.6257,77464
4/26/2019,5205.0158,5481.6724,5144.3725,5314.9987,84284
4/27/2019,5309.1742,5348.0621,5253.6975,5299.023,23679
4/28/2019,5310.1588,5384.018,5276.8763,5338.624,25994
4/29/2019,5326.0205,5352.712,5203.4471,5280.2342,33406
4/30/2019,5274.0722,5387.5624,5233.8547,5368.8243,35650
5/1/2019,5367.3488,5443.8119,5358.1009,5420.0897,27749
5/2/2019,5441.4918,5590.2351,5426.0335,5545.6975,40036
5/3/2019,5535.7114,5909.5869,5511.2466,5811.7293,80049
5/4/2019,5796.9147,5940.605,5621.2744,5864.6425,57646
5/5/2019,5867.517,5879.8517,5731.1448,5812.5034,34188
5/6/2019,5806.8418,5845.8431,5657.0025,5783.0774,39020
5/7/2019,5787.9888,6070.8503,5785.7942,5872.3433,65731
5/8/2019,5868.5245,6048.9648,5785.6552,6016.3906,41258
5/9/2019,6019.4324,6233.1036,6000.9932,6203.3634,50251
5/10/2019,6206.9026,6470.9563,6162.9087,6381.1887,68295
5/11/2019,6391.1806,7260.6224,6390.4834,7123.7139,94460
5/12/2019,7126.4365,7452.2584,6791.7128,6976.2119,89629
5/13/2019,6974.947,8106.0932,6871.5247,7795.1488,118818
5/14/2019,7795.868,8325.8629,7615.014,7957.5994,133014
5/15/2019,7962.5512,8253.6641,7851.2517,8177.0019,54457
5/16/2019,8175.7737,8356.1596,7698.5633,7868.6498,61062
5/17/2019,7873.645,7925.1629,6839.2354,7374.9662,90297
5/18/2019,7376.9067,7484.3808,7212.0429,7260.6812,32349
5/19/2019,7260.8303,8269.8373,7248.8278,8185.6268,50195
5/20/2019,8179.5633,8189.4428,7594.4096,7974.1501,41475
5/21/2019,7975.1697,8086.9973,7817.7516,7942.5407,24612
5/22/2019,7934.8237,8005.7155,7581.6653,7659.2818,32413
5/23/2019,7584.5318,7946.6281,7456.3097,7857.3285,51501
5/24/2019,7856.7058,8137.6593,7771.0431,7972.6954,50130
5/25/2019,7969.197,8099.404,7914.6121,8031.091,33857
5/26/2019,8037.7145,8749.8575,7856.6841,8667.0406,68579
5/27/2019,8707.1112,8918.4377,8609.762,8772.8909,68207
5/28/2019,8769.5061,8815.5262,8575.599,8721.4511,48746
5/29/2019,8721.2003,8759.6525,8446.5914,8656.0018,51414
5/30/2019,8659.3436,8959.3297,8059.4507,8272.5287,70936
5/31/2019,8270.1641,8583.058,8107.5749,8549.8038,65403
6/1/2019,8551.9245,8624.9078,8444.6546,8546.4201,40461
6/2/2019,8546.981,8819.726,8529.8765,8729.7649,34059
6/3/2019,8732.8513,8771.2245,8076.7993,8125.5777,53041
6/4/2019,8089.6921,8091.5081,7475.9387,7687.934,64833
6/5/2019,7733.2491,7910.0186,7595.454,7781.1173,55478
6/6/2019,7781.4556,7870.5356,7493.3355,7793.5231,46108
6/7/2019,7799.0985,8111.8932,7748.439,7989.0617,45779
6/8/2019,7986.1984,8051.7532,7783.1118,7905.3572,23260
6/9/2019,7905.9522,7944.125,7505.2965,7630.0873,35699
6/10/2019,7629.8927,8018.0067,7512.3231,7993.3367,44141
6/11/2019,7993.823,8016.9295,7697.1397,7893.1297,37442
6/12/2019,7893.6494,8225.167,7799.8102,8128.7494,49382
6/13/2019,8146.9471,8316.1397,8030.8441,8214.446,27754
6/14/2019,8233.4922,8708.6517,8161.0413,8674.0643,37325
6/15/2019,8666.9911,8874.1863,8580.4123,8827.7436,39493
6/16/2019,8858.3095,9336.6738,8782.4438,8966.4618,80926
6/17/2019,8964.8081,9426.6145,8963.6066,9324.6387,81098
6/18/2019,9322.6178,9346.863,8944.5669,9083.2203,72401
6/19/2019,9083.1116,9310.8508,8994.4844,9265.1146,50378
6/20/2019,9270.8923,9591.957,9198.3489,9528.7006,47237
6/21/2019,9532.5767,10184.2005,9532.5755,10165.9785,72094
6/22/2019,10192.1871,11199.24,10054.6288,10716.1639,105915
6/23/2019,10800.1149,11304.4626,10559.9856,10893.9982,72952
6/24/2019,10893.7791,11124.4657,10596.6141,11055.0098,76624
6/25/2019,11054.7033,11793.5771,10969.6277,11750.0489,96617
6/26/2019,11768.4633,13839.6195,11586.4694,12903.3238,124696
6/27/2019,12967.7109,13342.5428,10356.9583,11211.6522,140338
6/28/2019,11232.7075,12448.6485,10931.4602,12378.0923,99573
6/29/2019,12383.8794,12410.6781,11416.3197,11897.8266,109497
6/30/2019,11899.6928,12191.3505,10708.2525,10828.8312,128829
7/1/2019,10822.5826,11257.2161,10021.432,10611.6071,154703
7/2/2019,10618.6843,10941.4714,9712.4766,10846.9161,174363
7/3/2019,10848.5296,12003.2386,10840.9229,11953.214,157932
7/4/2019,11953.7551,12022.3586,11052.4944,11148.847,108362
7/5/2019,11147.4903,11420.4002,10781.3704,10982.7272,102317
7/6/2019,10986.4695,11678.7169,10966.1132,11259.5747,76251
7/7/2019,11255.4942,11563.7987,11095.5337,11428.4677,55580
7/8/2019,11442.9303,12362.9901,11267.5965,12264.9247,97103
7/9/2019,12262.0577,12812.6804,12073.7329,12551.2642,132768
7/10/2019,12557.4334,13164.9941,11551.7136,12103.1314,192824
7/11/2019,12103.3833,12111.5212,10994.6652,11365.277,145538
7/12/2019,11343.2647,11899.7022,11078.166,11765.3215,82914
7/13/2019,11765.6572,11807.812,10822.2949,11352.4205,82631
7/14/2019,11349.6023,11444.0404,10099.3264,10181.9729,112995
7/15/2019,10194.0545,11089.2345,9879.8986,10839.4573,133339
7/16/2019,10836.3734,11028.2266,9375.5191,9459.8666,159096
7/17/2019,9428.2662,9967.9936,9066.5156,9675.6637,134868
7/18/2019,9677.1935,10783.8476,9259.4525,10629.7461,130248
7/19/2019,10632.1483,10769.3908,10119.2173,10512.3679,85058
7/20/2019,10513.1228,11082.5,10354.3662,10744.2557,72186
7/21/2019,10743.5127,10819.5755,10294.4738,10586.6636,55786
7/22/2019,10587.1733,10687.2417,10084.4602,10334.9038,63704
7/23/2019,10337.578,10338.2555,9817.8511,9859.8924,71742
7/24/2019,9860.6161,9930.9499,9522.8126,9765.712,69571
7/25/2019,9766.5303,10179.1781,9724.6793,9881.7943,57050
7/26/2019,9882.668,9892.8339,9642.5137,9829.8994,40849
7/27/2019,9833.5241,10199.9888,9318.629,9475.9376,69802
7/28/2019,9475.1702,9611.997,9144.767,9536.2657,44698
7/29/2019,9536.8957,9730.1715,9383.2688,9505.4109,42680
7/30/2019,9507.191,9734.0335,9395.5723,9577.8309,43623
7/31/2019,9578.797,10115.2641,9560.088,10082.574,55534
8/1/2019,10082.9619,10476.8927,9867.859,10382.9899,58886
8/2/2019,10385.2455,10662.4397,10296.9307,10524.0089,62286
8/3/2019,10524.0479,10909.2633,10500.8228,10817.5274,58671
8/4/2019,10817.2338,11045.1764,10545.2741,10940.7712,67078
8/5/2019,10943.0465,11938.5821,10941.2109,11825.4744,105737
8/6/2019,11825.6418,12324.3769,11223.5189,11478.159,120676
8/7/2019,11478.0186,12144.0208,11384.6572,11976.4837,138415
8/8/2019,11975.9763,12068.0561,11511.9175,11999.4328,107541
8/9/2019,11999.2957,12048.5974,11687.1032,11876.6486,85530
8/10/2019,11877.4829,11983.6349,11239.0872,11304.0612,87976
8/11/2019,11374.3714,11598.207,11298.6793,11546.0335,13579
8/12/2019,11548.3119,11567.8041,11238.325,11396.1451,52765
8/13/2019,11396.5686,11452.439,10784.8911,10889.333,87367
8/14/2019,10886.5204,10891.0896,9938.1023,10050.362,138938
8/15/2019,10048.5499,10449.7958,9620.262,10296.6269,133177
8/16/2019,10299.575,10538.2764,9755.7608,10339.2194,125467
8/17/2019,10335.7523,10468.0592,9997.3368,10216.7278,71477
8/18/2019,10218.2335,10497.9731,10076.7602,10316.1893,56228
8/19/2019,10314.6382,10935.5013,10266.3709,10918.7526,74484
8/20/2019,10918.0378,10954.1713,10560.0722,10764.8473,63437
8/21/2019,10766.8403,10806.0322,9851.4942,10140.9117,98951
8/22/2019,10139.0806,10241.2652,9764.2741,10104.1114,73567
8/23/2019,10102.7792,10453.4219,10028.6889,10393.6941,59304
8/24/2019,10392.8469,10420.6675,9889.1592,10139.4517,58171
8/25/2019,10139.4477,10340.7972,9898.6046,10138.6436,54950
8/26/2019,10140.8503,10636.3861,10138.3082,10370.1416,82114
8/27/2019,10371.2195,10388.8816,10046.0972,10182.2218,52946
8/28/2019,10170.037,10292.42,9518.003,9738.0293,1406
8/29/2019,9723.1936,9726.0421,9325.9154,9496.7762,71574
8/30/2019,9498.2407,9697.3196,9352.2339,9584.8578,49074
8/31/2019,9583.8877,9690.1618,9430.3954,9592.0148,33921
9/1/2019,9591.8773,9832.022,9526.3671,9734.6279,33506
9/2/2019,9737.9051,10457.9016,9724.2161,10351.4682,75561
9/3/2019,10351.5852,10770.5638,10276.3634,10619.0574,81110
9/4/2019,10615.6923,10807.298,10374.9122,10569.0017,72217
9/5/2019,10569.0046,10806.0855,10451.9026,10566.2186,54779
9/6/2019,10566.4858,10913.2658,10165.9275,10300.4766,95093
9/7/2019,10300.0125,10561.5979,10289.6003,10461.0224,44946
9/8/2019,10461.7581,10591.0795,10217.4712,10388.6415,41093
9/9/2019,10387.0895,10498.8612,10073.6293,10304.5468,67040
9/10/2019,10305.5209,10385.3885,9949.7037,10100.1455,52742
9/11/2019,10099.8291,10293.3336,9875.8502,10158.8726,58021
9/12/2019,10158.8986,10452.245,10042.2777,10418.7385,59189
9/13/2019,10419.2971,10444.3702,10152.7621,10348.165,52939
9/14/2019,10349.0021,10427.166,10225.6428,10341.1838,41333
9/15/2019,10338.8303,10364.7563,10255.3734,10303.2693,29743
9/16/2019,10305.1802,10364.3623,10077.618,10257.3582,51108
9/17/2019,10254.4514,10278.3725,10133.7999,10189.5772,43284
9/18/2019,10189.2577,10260.0746,10098.8245,10158.9641,42024
9/19/2019,10159.9819,10355.4507,9634.6387,10257.9469,83497
9/20/2019,10252.1418,10288.7535,10065.6075,10170.291,44192
9/21/2019,10170.4006,10184.7126,9909.4563,9986.7928,38443
9/22/2019,9985.8573,10090.0109,9855.1186,10029.5166,41210
9/23/2019,10030.3568,10051.7533,9614.1199,9700.6496,61250
9/24/2019,9646.3498,9738.37,7927.1519,8511.6906,192982
9/25/2019,8509.059,8732.2189,8222.6428,8436.7326,142980
9/26/2019,8437.6406,8468.9205,7752.2392,8065.3026,156133
9/27/2019,8064.0786,8268.9592,7870.7444,8181.3695,107320
9/28/2019,8182.0773,8316.6402,8008.5478,8198.3143,82220
9/29/2019,8205.7725,8232.9956,7896.7192,8037.9986,73257
9/30/2019,8050.4114,8349.8937,7713.2985,8296.3886,101325
10/1/2019,8296.6374,8509.0371,8182.3288,8301.6815,80887
10/2/2019,8300.7816,8378.3381,8157.0741,8366.3891,52734
10/3/2019,8366.78,8399.8798,8066.2152,8228.9048,57914
10/4/2019,8230.301,8235.7179,8008.0738,8141.3253,52744
10/5/2019,8142.6973,8187.8675,8017.683,8131.7549,33644
10/6/2019,8135.6847,8161.6186,7786.5021,7858.9032,50857
10/7/2019,7859.1827,8308.9794,7766.5077,8197.5779,73004
10/8/2019,8196.2143,8329.698,8094.8251,8173.1591,46508
10/9/2019,8176.2972,8683.7537,8119.55,8571.359,81731
10/10/2019,8570.5059,8649.3118,8426.7509,8565.8116,53972
10/11/2019,8564.1928,8775.5395,8220.7592,8260.8329,100526
10/12/2019,8258.1807,8391.4522,8251.4677,8302.0607,55342
10/13/2019,8303.9065,8455.7099,8162.2586,8282.307,56923
10/14/2019,8278.4237,8386.4463,8212.8117,8350.3148,58489
10/15/2019,8350.2995,8405.8949,8097.4212,8161.1402,68028
10/16/2019,8163.8697,8183.7221,7923.5852,7995.3256,74615
10/17/2019,7995.932,8126.0194,7931.8789,8071.3832,57966
10/18/2019,8072.7493,8115.0701,7827.1594,7950.8962,64753
10/19/2019,7949.9816,8091.9107,7877.5916,7950.9968,55323
10/20/2019,7950.8225,8299.2389,7876.5403,8226.275,67491
10/21/2019,8225.9766,8325.3471,8147.7367,8202.0862,61047
10/22/2019,8201.4444,8301.977,8002.5971,8025.0719,62529
10/23/2019,8026.3448,8051.3553,7313.9917,7471.159,127331
10/24/2019,7471.8227,7506.106,7346.8268,7418.5262,65284
10/25/2019,7420.1798,8794.9283,7376.1378,8658.3017,157478
10/26/2019,8661.1051,10412.2742,8531.7023,9240.887,283641
10/27/2019,9237.5555,9798.5032,9082.1912,9535.0769,157202
10/28/2019,9534.7968,9908.3177,9173.4667,9211.4665,136208
10/29/2019,9211.7657,9550.5817,9079.9874,9412.1024,109578
10/30/2019,9411.7639,9415.4932,9003.3356,9156.3874,94627
10/31/2019,9157.5482,9406.2626,8928.7938,9145.2006,72237
11/1/2019,9147.0004,9286.0165,9037.4571,9238.9718,56157
11/2/2019,9239.7827,9381.8948,9195.6628,9296.1263,37552
11/3/2019,9296.482,9368.9045,9069.8447,9198.9732,36256
11/4/2019,9201.1042,9541.9096,9121.3222,9401.7177,62531
11/5/2019,9398.2033,9461.0574,9172.7437,9312.4022,57738
11/6/2019,9311.9262,9444.5992,9252.5297,9340.306,48044
11/7/2019,9340.6438,9375.906,9093.068,9213.4127,49414
11/8/2019,9211.3174,9257.6793,8688.5847,8773.0344,84114
11/9/2019,8772.8488,8880.5086,8723.9247,8810.2335,35962
11/10/2019,8810.8569,9158.4826,8748.8213,9041.5008,45806
11/11/2019,9041.2659,9074.7509,8614.6018,8731.9687,57080
11/12/2019,8732.0212,8888.2291,8567.9936,8820.768,50887
11/13/2019,8820.5976,8844.1891,8703.5515,8775.2672,32992
11/14/2019,8776.5532,8799.0844,8580.3857,8645.1827,42745
11/15/2019,8643.9544,8787.5522,8394.3138,8471.0559,63306
11/16/2019,8471.0055,8543.4466,8406.8093,8491.6222,26363
11/17/2019,8492.0457,8637.6569,8359.6806,8504.3799,40180
11/18/2019,8505.2917,8506.4758,8058.7971,8187.8363,71465
11/19/2019,8188.6422,8218.0735,8005.3855,8133.151,84805
11/20/2019,8133,8253.0424,8040.6984,8097.4197,58647
11/21/2019,8098.262,8134.2276,7468.9326,7629.1906,127101
11/22/2019,7629.0494,7740.0993,6789.5156,7273.0948,264916
11/23/2019,7271.2723,7347.0675,7085.8343,7314.9194,93667
11/24/2019,7315.6144,7334.2761,6866.4608,6908.5146,130564
11/25/2019,6912.3646,7380.5154,6558.1066,7117.6177,140553
11/26/2019,7111.4978,7341.0171,7019.7602,7157.8939,126669
11/27/2019,7158.7748,7660.4604,6846.5235,7512.857,184592
11/28/2019,7510.5639,7645.28,7342.8289,7422.0289,108340
11/29/2019,7422.6837,7859.0821,7385.8,7745.0348,119939
11/30/2019,7745.0193,7810.8448,7448.2995,7547.2377,88195
12/1/2019,7546.4869,7547.1666,7223.5064,7395.4203,116571
12/2/2019,7395.7449,7422.2694,7157.0803,7297.7079,89046
12/3/2019,7296.7538,7403.5375,7242.4676,7294.6243,68460
12/4/2019,7298.4515,7748.2655,7076.9193,7197.672,118112
12/5/2019,7197.9598,7488.9704,7151.0114,7392.8168,74366
12/6/2019,7393.8127,7597.2256,7309.1362,7533.1294,64072
12/7/2019,7532.2832,7624.9331,7474.5663,7492.5895,38601
12/8/2019,7495.2721,7572.1567,7382.8557,7517.3784,39400
12/9/2019,7517.4067,7661.6969,7274.8406,7342.62,65033
12/10/2019,7340.929,7409.1281,7159.498,7225.3074,61604
12/11/2019,7225.7445,7276.8742,7128.8795,7210.0876,40023
12/12/2019,7210.5882,7302.8018,7084.5709,7198.6023,57418
12/13/2019,7197.5208,7308.9032,7191.3534,7258.7167,38007
12/14/2019,7258.641,7272.7725,7012.9299,7067.2331,38128
12/15/2019,7067.5815,7205.4483,7011.5766,7120.7865,35731
12/16/2019,7124.0952,7156.0247,6829.4733,6895.3147,71429
12/17/2019,6894.161,6945.4729,6568.2297,6629.0929,81843
12/18/2019,6626.8636,7449.911,6438.3248,7284.1781,134688
12/19/2019,7282.994,7381.3726,7042.3117,7152.414,72353
12/20/2019,7154.4386,7223.0918,7082.8122,7190.9963,44017
12/21/2019,7190.4893,7193.035,7107.2711,7137.149,25790
12/22/2019,7136.1956,7520.6694,7125.4742,7506.1672,54417
12/23/2019,7505.9659,7696.5488,7259.589,7318.4404,91848
12/24/2019,7318.5935,7435.9285,7157.9183,7257.2202,56697
12/25/2019,7257.559,7273.1474,7125.4555,7204.5428,34969
12/26/2019,7204.2391,7437.3405,7156.5583,7203.622,49515
12/27/2019,7202.9804,7273.5491,7074.9594,7255.6702,46883
12/28/2019,7255.8523,7364.6741,7240.8848,7315.4665,34901
12/29/2019,7314.0719,7529.9722,7287.5717,7389.3243,41515
12/30/2019,7389.5695,7404.9022,7214.0609,7241.6675,42514
12/31/2019,7240.9992,7316.3454,7138.9179,7189.8163,37159
1/1/2020,7190.6005,7254.0026,7168.968,7196.7764,23489
1/2/2020,7196.346,7208.2831,6923.5639,6963.6846,46760
1/3/2020,6963.4073,7407.1142,6870.724,7345.3558,92083
1/4/2020,7346.2011,7404.7698,7273.2292,7354.8715,40894
1/5/2020,7354.7043,7495.9451,7316.9675,7358.4963,51084
1/6/2020,7357.7534,7795.9949,7347.4149,7759.0805,77368
1/7/2020,7760.0046,8209.3776,7725.5964,8149.5351,127114
1/8/2020,8149.2692,8456.438,7866.5033,8053.348,151801
1/9/2020,8050.6319,8053.2608,7749.6976,7817.2213,80039
1/10/2020,7817.1186,8198.9099,7670.9353,8195.8073,105215
1/11/2020,8197.5989,8286.5177,8002.0281,8019.6352,67442
1/12/2020,8019.353,8194.2732,7959.462,8183.7543,45872
1/13/2020,8183.607,8196.1307,8053.2401,8108.3633,41122
1/14/2020,8108.0603,8877.1902,8104.5275,8807.3343,166534
1/15/2020,8810.9161,8910.6631,8561.6204,8818.4872,110281
1/16/2020,8817.35,8856.9651,8584.4867,8719.2623,68198
1/17/2020,8722.0774,9029.5557,8675.1581,8907.7197,102075
1/18/2020,8909.5922,8986.0319,8804.7955,8910.846,50712
1/19/2020,8911.0904,9194.5671,8457.3898,8700.5934,100295
1/20/2020,8701.0461,8744.8788,8518.9046,8640.1326,49639
1/21/2020,8639.5831,8786.0364,8484.9013,8733.2473,48445
1/22/2020,8733.5111,8812.6018,8585.327,8677.8054,37825
1/23/2020,8676.6421,8684.6486,8298.7179,8400.5745,67435
1/24/2020,8401.1115,8525.1153,8235.1117,8437.2726,54435
1/25/2020,8437.9309,8449.0715,8256.2543,8339.4675,32020
1/26/2020,8356.769,8614.9152,8311.7954,8611.8739,44246
1/27/2020,8610.0251,8998.8541,8552.5261,8906.4414,96289
1/28/2020,8906.0971,9401.2442,8878.459,9380.0205,132793
1/29/2020,9381.6667,9445.2979,9223.7397,9298.8681,86323
1/30/2020,9299.5356,9574.4994,9186.6597,9511.3786,83958
1/31/2020,9510.0082,9527.8712,9207.4004,9350.8328,61530
